uf,cod_uf,cod_municipio,municipio,populacao_2012
MT,51,03452,Denise,8684
MT,51,03502,Diamantino,20605
MT,51,03601,Dom Aquino,8134
MT,51,03700,Feliz Natal,11562
MT,51,03809,Figueirópolis D'Oeste,3718
MT,51,03858,Gaúcha do Norte,6548
MT,51,03908,General Carneiro,5130
MT,51,03957,Glória D'Oeste,3101
MT,51,04104,Guarantã do Norte,32823
MT,51,04203,Guiratinga,14137
MT,51,04500,Indiavaí,2449
MT,51,04526,Ipiranga do Norte,5631
MT,51,04542,Itanhangá,5558
MT,51,04559,Itaúba,4393
MT,51,04609,Itiquira,11822
MT,51,04807,Jaciara,25927
MT,51,04906,Jangada,7781
MT,51,05002,Jauru,10062
MT,51,05101,Juara,33100
MT,51,05150,Juína,39442
MT,51,05176,Juruena,12125
MT,51,05200,Juscimeira,11335
MT,51,05234,Lambari D'Oeste,5550
MT,51,05259,Lucas do Rio Verde,49519
MT,51,05309,Luciára,2184
MT,51,05580,Marcelândia,11638
MT,51,05606,Matupá,14610
MT,51,05622,Mirassol d'Oeste,25684
MT,51,05903,Nobres,15004
MT,51,06000,Nortelândia,6314
MT,51,06109,Nossa Senhora do Livramento,11550
MT,51,06158,Nova Bandeirantes,12352
MT,51,06208,Nova Brasilândia,4406
MT,51,06216,Nova Canaã do Norte,12220
MT,51,08808,Nova Guarita,4824
MT,51,06182,Nova Lacerda,5648
MT,51,08857,Nova Marilândia,3007
MT,51,08907,Nova Maringá,6989
MT,51,08956,Nova Monte Verde,8285
MT,51,06224,Nova Mutum,34374
MT,51,06174,Nova Nazaré,3187
MT,51,06232,Nova Olímpia,18018
MT,51,06190,Nova Santa Helena,3505
MT,51,06240,Nova Ubiratã,9757
MT,51,06257,Nova Xavantina,19917
MT,51,06273,Novo Horizonte do Norte,3785
MT,51,06265,Novo Mundo,7685
MT,51,06315,Novo Santo Antônio,2129
MT,51,06281,Novo São Joaquim,5810
MT,51,06299,Paranaíta,10749
MT,51,06307,Paranatinga,19887
MT,51,06372,Pedra Preta,16079
MT,51,06422,Peixoto de Azevedo,31516
MT,51,06455,Planalto da Serra,2703
MT,51,06505,Poconé,31931
MT,51,06653,Pontal do Araguaia,5646
MT,51,06703,Ponte Branca,1720
MT,51,06752,Pontes e Lacerda,42063
MT,51,06778,Porto Alegre do Norte,11069
MT,51,06802,Porto dos Gaúchos,5417
MT,51,06828,Porto Esperidião,11188
MT,51,06851,Porto Estrela,3490
MT,51,07008,Poxoréo,17232
MT,51,07040,Primavera do Leste,53910
MT,51,07065,Querência,13903
MT,51,07156,Reserva do Cabaçal,2595
MT,51,07180,Ribeirão Cascalheira,9118
MT,51,07198,Ribeirãozinho,2233
MT,51,07206,Rio Branco,5067
MT,51,07578,Rondolândia,3671
MT,51,07602,Rondonópolis,202309
MT,51,07701,Rosário Oeste,17526
MT,51,07750,Salto do Céu,3777
MT,51,07248,Santa Carmem,4159
MT,51,07743,Santa Cruz do Xingu,2031
MT,51,07768,Santa Rita do Trivelato,2676
MT,51,07776,Santa Terezinha,7568
MT,51,07263,Santo Afonso,3010
MT,51,07792,Santo Antônio do Leste,4038
MT,51,07800,Santo Antônio do Leverger,18921
MT,51,07859,São Félix do Araguaia,10804
MT,51,07297,São José do Povo,3673
MT,51,07305,São José do Rio Claro,17786
MT,51,07354,São José do Xingu,5291
MT,51,07107,São José dos Quatro Marcos,18894
MT,51,07404,São Pedro da Cipa,4259
MT,51,07875,Sapezal,19639
MT,51,07883,Serra Nova Dourada,1419
MT,51,07909,Sinop,118833
MT,51,07925,Sorriso,71190
MT,51,07941,Tabaporã,9795
MT,51,07958,Tangará da Serra,87145
MT,51,08006,Tapurah,11042
MT,51,08055,Terra Nova do Norte,10929
MT,51,08105,Tesouro,3454
MT,51,08204,Torixoréu,3957
MT,51,08303,União do Sul,3695
MT,51,08352,Vale de São Domingos,3052
MT,51,08402,Várzea Grande,258208
MT,51,08501,Vera,10414
MT,51,05507,Vila Bela da Santíssima Trindade,14770
MT,51,08600,Vila Rica,22258
GO,52,00050,Abadia de Goiás,7164
GO,52,00100,Abadiânia,16408
GO,52,00134,Acreúna,20578
GO,52,00159,Adelândia,2480
GO,52,00175,Água Fria de Goiás,5184
GO,52,00209,Água Limpa,1985
GO,52,00258,Águas Lindas de Goiás,167477
GO,52,00308,Alexânia,24383
GO,52,00506,Aloândia,2040
GO,52,00555,Alto Horizonte,4799
GO,52,00605,Alto Paraíso de Goiás,6992
GO,52,00803,Alvorada do Norte,8164
GO,52,00829,Amaralina,3489
GO,52,00852,Americano do Brasil,5595
GO,52,00902,Amorinópolis,3529
GO,52,01108,Anápolis,342347
GO,52,01207,Anhanguera,1039
GO,52,01306,Anicuns,20464
GO,52,01405,Aparecida de Goiânia,474219
GO,52,01454,Aparecida do Rio Doce,2431
GO,52,01504,Aporé,3860
GO,52,01603,Araçu,3753
GO,52,01702,Aragarças,18564
GO,52,01801,Aragoiânia,8659
GO,52,02155,Araguapaz,7541
GO,52,02353,Arenópolis,3168
GO,52,02502,Aruanã,7859
GO,52,02601,Aurilândia,3562
GO,52,02809,Avelinópolis,2442
GO,52,03104,Baliza,3933
GO,52,03203,Barro Alto,9089
GO,52,03302,Bela Vista de Goiás,25361
GO,52,03401,Bom Jardim de Goiás,8477
GO,52,03500,Bom Jesus de Goiás,21402
GO,52,03559,Bonfinópolis,7866
GO,52,03575,Bonópolis,3640
GO,52,03609,Brazabrantes,3302
GO,52,03807,Britânia,5544
GO,52,03906,Buriti Alegre,9105
GO,52,03939,Buriti de Goiás,2546
GO,52,03962,Buritinópolis,3312
GO,52,04003,Cabeceiras,7444
GO,52,04102,Cachoeira Alta,10841
GO,52,04201,Cachoeira de Goiás,1405
GO,52,04250,Cachoeira Dourada,8214
GO,52,04300,Caçu,13692
GO,52,04409,Caiapônia,17072
GO,52,04508,Caldas Novas,73616
GO,52,04557,Caldazinha,3396
GO,52,04607,Campestre de Goiás,3421
GO,52,04656,Campinaçu,3649
GO,52,04706,Campinorte,11333
GO,52,04805,Campo Alegre de Goiás,6292
GO,52,04854,Campo Limpo de Goiás,6476
GO,52,04904,Campos Belos,18616
GO,52,04953,Campos Verdes,4562
GO,52,05000,Carmo do Rio Verde,9097
GO,52,05059,Castelândia,3602
GO,52,05109,Catalão,90004
GO,52,05208,Caturaí,4740
GO,52,05307,Cavalcante,9429
GO,52,05406,Ceres,20924
GO,52,05455,Cezarina,7701
GO,52,05471,Chapadão do Céu,7488
GO,52,05497,Cidade Ocidental,58262
GO,52,05513,Cocalzinho de Goiás,17827
GO,52,05521,Colinas do Sul,3496
GO,52,05703,Córrego do Ouro,2581
GO,52,05802,Corumbá de Goiás,10464
GO,52,05901,Corumbaíba,8412
GO,52,06206,Cristalina,48463
GO,52,06305,Cristianópolis,2934
GO,52,06404,Crixás,15925
GO,52,06503,Cromínia,3540
GO,52,06602,Cumari,2943
GO,52,06701,Damianópolis,3291
GO,52,06800,Damolândia,2774
GO,52,06909,Davinópolis,2060
GO,52,07105,Diorama,2477
GO,52,08301,Divinópolis de Goiás,4931
GO,52,07253,Doverlândia,7792
GO,52,07352,Edealina,3723
GO,52,07402,Edéia,11424
GO,52,07501,Estrela do Norte,3309
GO,52,07535,Faina,6918
GO,52,07600,Fazenda Nova,6206
GO,52,07808,Firminópolis,11833
GO,52,07907,Flores de Goiás,12754
GO,52,08004,Formosa,103322
GO,52,08103,Formoso,4777
GO,52,08152,Gameleira de Goiás,3378
GO,52,08400,Goianápolis,10699
GO,52,08509,Goiandira,5310
GO,52,08608,Goianésia,61118
GO,52,08707,Goiânia,1333767
GO,52,08806,Goianira,35617
GO,52,08905,Goiás,24366
GO,52,09101,Goiatuba,32698
GO,52,09150,Gouvelândia,5091
GO,52,09200,Guapó,13994
GO,52,09291,Guaraíta,2313
GO,52,09408,Guarani de Goiás,4195
GO,52,09457,Guarinos,2217
GO,52,09606,Heitoraí,3591
GO,52,09705,Hidrolândia,18050
GO,52,09804,Hidrolina,3951
GO,52,09903,Iaciara,12648
GO,52,09937,Inaciolândia,5769
GO,52,09952,Indiara,13970
GO,52,10000,Inhumas,48903
GO,52,10109,Ipameri,25054
GO,52,10158,Ipiranga de Goiás,2848
GO,52,10208,Iporá,31271
GO,52,10307,Israelândia,2870
GO,52,10406,Itaberaí,36503
GO,52,10562,Itaguari,4533
GO,52,10604,Itaguaru,5398
GO,52,10802,Itajá,4973
GO,52,10901,Itapaci,19142
GO,52,11008,Itapirapuã,7379
GO,52,11206,Itapuranga,26033
GO,52,11305,Itarumã,6429
GO,52,11404,Itauçu,8620
GO,52,11503,Itumbiara,94613
GO,52,11602,Ivolândia,2614
GO,52,11701,Jandaia,6138
GO,52,11800,Jaraguá,43167
GO,52,11909,Jataí,89902
GO,52,12006,Jaupaci,2977
GO,52,12055,Jesúpolis,2327
GO,52,12105,Joviânia,7151
GO,52,12204,Jussara,19020
GO,52,12253,Lagoa Santa,1305
GO,52,12303,Leopoldo de Bulhões,7900
GO,52,12501,Luziânia,179582
GO,52,12600,Mairipotaba,2370
GO,52,12709,Mambaí,7178
GO,52,12808,Mara Rosa,10455
GO,52,12907,Marzagão,2095
GO,52,12956,Matrinchã,4398
GO,52,13004,Maurilândia,11907
GO,52,13053,Mimoso de Goiás,2668
GO,52,13087,Minaçu,30784
GO,52,13103,Mineiros,55036
GO,52,13400,Moiporá,1724
GO,52,13509,Monte Alegre de Goiás,7857
GO,52,13707,Montes Claros de Goiás,7987
GO,52,13756,Montividiu,11001
GO,52,13772,Montividiu do Norte,4173
GO,52,13806,Morrinhos,42135
GO,52,13855,Morro Agudo de Goiás,2336
GO,52,13905,Mossâmedes,4888
GO,52,14002,Mozarlândia,13739
GO,52,14051,Mundo Novo,6186
GO,52,14101,Mutunópolis,3833
GO,52,14408,Nazário,8062
GO,52,14507,Nerópolis,25061
GO,52,14606,Niquelândia,42933
GO,52,14705,Nova América,2271
GO,52,14804,Nova Aurora,2083
GO,52,14838,Nova Crixás,12058
GO,52,14861,Nova Glória,8443
GO,52,14879,Nova Iguaçu de Goiás,2839
GO,52,14903,Nova Roma,3434
GO,52,15009,Nova Veneza,8388
GO,52,15207,Novo Brasil,3420
GO,52,15231,Novo Gama,98135
GO,52,15256,Novo Planalto,4036
GO,52,15306,Orizona,14487
GO,52,15405,Ouro Verde de Goiás,3986
GO,52,15504,Ouvidor,5648
GO,52,15603,Padre Bernardo,28601
GO,52,15652,Palestina de Goiás,3381
GO,52,15702,Palmeiras de Goiás,24171
GO,52,15801,Palmelo,2339
GO,52,15900,Palminópolis,3557
GO,52,16007,Panamá,2668
GO,52,16304,Paranaiguara,9238
GO,52,16403,Paraúna,10868
GO,52,16452,Perolândia,2975
GO,52,16809,Petrolina de Goiás,10269
GO,52,16908,Pilar de Goiás,2688
GO,52,17104,Piracanjuba,23987
GO,52,17203,Piranhas,11112
GO,52,17302,Pirenópolis,23272
GO,52,17401,Pires do Rio,29145
GO,52,17609,Planaltina,82847
GO,52,17708,Pontalina,17207
GO,52,18003,Porangatu,42773
GO,52,18052,Porteirão,3427
GO,52,18102,Portelândia,3861
GO,52,18300,Posse,32234
GO,52,18391,Professor Jamil,3325
GO,52,18508,Quirinópolis,44233
GO,52,18607,Rialma,10571
GO,52,18706,Rianápolis,4597
GO,52,18789,Rio Quente,3496
GO,52,18805,Rio Verde,185465
GO,52,18904,Rubiataba,19041
GO,52,19001,Sanclerlândia,7554
GO,52,19100,Santa Bárbara de Goiás,5870
GO,52,19209,Santa Cruz de Goiás,3093
GO,52,19258,Santa Fé de Goiás,4865
GO,52,19308,Santa Helena de Goiás,36760
GO,52,19357,Santa Isabel,3701
GO,52,19407,Santa Rita do Araguaia,7202
GO,52,19456,Santa Rita do Novo Destino,3196
GO,52,19506,Santa Rosa de Goiás,2813
GO,52,19605,Santa Tereza de Goiás,3889
GO,52,19704,Santa Terezinha de Goiás,10044
GO,52,19712,Santo Antônio da Barra,4480
GO,52,19738,Santo Antônio de Goiás,4945
GO,52,19753,Santo Antônio do Descoberto,64963
GO,52,19803,São Domingos,11520
GO,52,19902,São Francisco de Goiás,6134
GO,52,20058,São João da Paraúna,1639
GO,52,20009,São João d'Aliança,10789
GO,52,20108,São Luís de Montes Belos,30586
GO,52,20157,São Luíz do Norte,4697
GO,52,20207,São Miguel do Araguaia,22206
GO,52,20264,São Miguel do Passa Quatro,3799
GO,52,20280,São Patrício,1996
GO,52,20405,São Simão,17622
GO,52,20454,Senador Canedo,89176
GO,52,20504,Serranópolis,7638
GO,52,20603,Silvânia,19293
GO,52,20686,Simolândia,6559
GO,52,20702,Sítio d'Abadia,2847
GO,52,21007,Taquaral de Goiás,3535
GO,52,21080,Teresina de Goiás,3082
GO,52,21197,Terezópolis de Goiás,6785
GO,52,21304,Três Ranchos,2818
GO,52,21403,Trindade,107966
GO,52,21452,Trombas,3455
GO,52,21502,Turvânia,4795
GO,52,21551,Turvelândia,4532
GO,52,21577,Uirapuru,2917
GO,52,21601,Uruaçu,37443
GO,52,21700,Uruana,13810
GO,52,21809,Urutaí,3070
GO,52,21858,Valparaíso de Goiás,138740
GO,52,21908,Varjão,3681
GO,52,22005,Vianópolis,12737
GO,52,22054,Vicentinópolis,7576
GO,52,22203,Vila Boa,4954
GO,52,22302,Vila Propício,5244
DF,53,00108,Brasília,2648532
